country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,year,month,day,hour
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",2025-11-27 09:00:00,28.6245479,77.3577104,PM2.5,142.0,429.0,329.0,2025,11,27,9
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2025-11-27 09:00:00,28.56923,77.393848,PM2.5,274.0,500.0,413.0,2025,11,27,9
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2025-11-27 09:00:00,28.56923,77.393848,NO2,43.0,119.0,75.0,2025,11,27,9
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2025-11-27 09:00:00,28.56923,77.393848,SO2,11.0,28.0,19.0,2025,11,27,9
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2025-11-27 09:00:00,25.425602,81.917152,PM10,104.0,274.0,166.0,2025,11,27,9
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2025-11-27 09:00:00,25.425602,81.917152,NH3,5.0,5.0,5.0,2025,11,27,9
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2025-11-27 09:00:00,28.83526,78.7446,PM2.5,42.0,249.0,122.0,2025,11,27,9
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2025-11-27 09:00:00,28.83526,78.7446,NO2,29.0,29.0,29.0,2025,11,27,9
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2025-11-27 09:00:00,28.83526,78.7446,NH3,5.0,5.0,5.0,2025,11,27,9
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",2025-11-27 09:00:00,28.88528,78.7388,NO2,16.0,16.0,16.0,2025,11,27,9
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2025-11-27 09:00:00,28.856664,78.772638,PM2.5,65.0,131.0,90.0,2025,11,27,9
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2025-11-27 09:00:00,28.856664,78.772638,NH3,6.0,15.0,6.0,2025,11,27,9
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2025-11-27 09:00:00,25.494,81.863,NH3,8.0,8.0,8.0,2025,11,27,9
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2025-11-27 09:00:00,25.494,81.863,SO2,27.0,45.0,34.0,2025,11,27,9
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2025-11-27 09:00:00,25.3505986,82.9083074,CO,2.0,22.0,13.0,2025,11,27,9
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2025-11-27 09:00:00,22.55664,88.342674,SO2,10.0,41.0,18.0,2025,11,27,9
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2025-11-27 09:00:00,22.49929,88.36917,SO2,4.0,7.0,5.0,2025,11,27,9
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2025-11-27 09:00:00,22.627847,88.380669,OZONE,2.0,129.0,14.0,2025,11,27,9
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2025-11-27 09:00:00,22.5448082,88.3403691,PM2.5,233.0,344.0,306.0,2025,11,27,9
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2025-11-27 09:00:00,22.5448082,88.3403691,PM10,128.0,182.0,149.0,2025,11,27,9
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2025-11-27 09:00:00,26.987634,94.636574,CO,13.0,78.0,38.0,2025,11,27,9
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2025-11-27 09:00:00,26.146529,87.454184,NO2,1.0,84.0,24.0,2025,11,27,9
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2025-11-27 09:00:00,25.5626095,84.663264,SO2,8.0,10.0,10.0,2025,11,27,9
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2025-11-27 09:00:00,25.5626095,84.663264,CO,42.0,68.0,55.0,2025,11,27,9
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2025-11-27 09:00:00,24.75746,84.366208,NH3,1.0,2.0,1.0,2025,11,27,9
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2025-11-27 09:00:00,24.75746,84.366208,SO2,11.0,18.0,14.0,2025,11,27,9
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2025-11-27 09:00:00,24.75746,84.366208,CO,101.0,103.0,102.0,2025,11,27,9
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2025-11-27 09:00:00,25.42742023,86.13886079,PM2.5,19.0,153.0,41.0,2025,11,27,9
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",2025-11-27 09:00:00,11.654054,92.734055,OZONE,2.0,8.0,5.0,2025,11,27,9
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2025-11-27 09:00:00,16.5150833,80.5181667,PM2.5,192.0,318.0,262.0,2025,11,27,9
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2025-11-27 09:00:00,16.5150833,80.5181667,PM10,132.0,226.0,161.0,2025,11,27,9
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2025-11-27 09:00:00,14.675886,77.593027,PM2.5,52.0,138.0,88.0,2025,11,27,9
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2025-11-27 09:00:00,13.20488,79.097889,NO2,18.0,26.0,23.0,2025,11,27,9
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2025-11-27 09:00:00,13.20488,79.097889,NH3,5.0,6.0,5.0,2025,11,27,9
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2025-11-27 09:00:00,13.20488,79.097889,CO,10.0,54.0,33.0,2025,11,27,9
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2025-11-27 09:00:00,25.376776,86.471523,PM2.5,75.0,273.0,124.0,2025,11,27,9
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2025-11-27 09:00:00,25.376776,86.471523,NH3,5.0,7.0,6.0,2025,11,27,9
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2025-11-27 09:00:00,25.376776,86.471523,SO2,12.0,19.0,15.0,2025,11,27,9
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2025-11-27 09:00:00,26.11442,85.39813,PM10,52.0,112.0,90.0,2025,11,27,9
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2025-11-27 09:00:00,26.11442,85.39813,NO2,28.0,57.0,39.0,2025,11,27,9
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2025-11-27 09:00:00,26.1403345,85.3650192,PM2.5,77.0,98.0,94.0,2025,11,27,9
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2025-11-27 09:00:00,26.1403345,85.3650192,CO,44.0,66.0,49.0,2025,11,27,9
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2025-11-27 09:00:00,26.1209,85.3647,PM2.5,88.0,130.0,112.0,2025,11,27,9
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2025-11-27 09:00:00,14.465052,78.824187,PM2.5,50.0,65.0,61.0,2025,11,27,9
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2025-11-27 09:00:00,14.465052,78.824187,SO2,13.0,17.0,16.0,2025,11,27,9
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2025-11-27 09:00:00,13.67,79.35,PM2.5,98.0,237.0,179.0,2025,11,27,9
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2025-11-27 09:00:00,13.67,79.35,SO2,5.0,7.0,6.0,2025,11,27,9
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2025-11-27 09:00:00,13.615387,79.40923,SO2,12.0,18.0,14.0,2025,11,27,9
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2025-11-27 09:00:00,13.615387,79.40923,CO,20.0,31.0,24.0,2025,11,27,9
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2025-11-27 09:00:00,16.536107,80.594233,PM10,71.0,147.0,86.0,2025,11,27,9
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2025-11-27 09:00:00,25.42742023,86.13886079,OZONE,7.0,43.0,8.0,2025,11,27,9
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2025-11-27 09:00:00,25.251013,86.989001,PM2.5,38.0,63.0,53.0,2025,11,27,9
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2025-11-27 09:00:00,25.251013,86.989001,NH3,1.0,1.0,1.0,2025,11,27,9
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2025-11-27 09:00:00,25.251013,86.989001,CO,12.0,17.0,14.0,2025,11,27,9
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2025-11-27 09:00:00,25.204762,85.51496,PM10,32.0,113.0,69.0,2025,11,27,9
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2025-11-27 09:00:00,25.204762,85.51496,NO2,9.0,10.0,9.0,2025,11,27,9
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2025-11-27 09:00:00,26.446912,91.439057,PM2.5,10.0,73.0,41.0,2025,11,27,9
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2025-11-27 09:00:00,26.446912,91.439057,PM10,16.0,93.0,55.0,2025,11,27,9
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2025-11-27 09:00:00,26.446912,91.439057,SO2,6.0,9.0,8.0,2025,11,27,9
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2025-11-27 09:00:00,26.446912,91.439057,CO,20.0,27.0,22.0,2025,11,27,9
India,Assam,Silchar,"Tarapur, Silchar - PCBA",2025-11-27 09:00:00,24.82827,92.79525,PM2.5,33.0,62.0,43.0,2025,11,27,9
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2025-11-27 09:00:00,26.987634,94.636574,PM10,25.0,91.0,53.0,2025,11,27,9
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2025-11-27 09:00:00,26.071318,91.87488,PM10,36.29704855601396,102.24436686766106,62.67153284671533,2025,11,27,9
India,Assam,Guwahati,"IITG, Guwahati - PCBA",2025-11-27 09:00:00,26.2028636,91.70046436,NO2,1.0,8.0,4.0,2025,11,27,9
India,Assam,Guwahati,"IITG, Guwahati - PCBA",2025-11-27 09:00:00,26.2028636,91.70046436,SO2,22.0,27.0,24.0,2025,11,27,9
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2025-11-27 09:00:00,26.10887,91.589544,OZONE,9.0,18.0,11.0,2025,11,27,9
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2025-11-27 09:00:00,26.1875,91.744194,CO,6.0,82.0,36.0,2025,11,27,9
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2025-11-27 09:00:00,16.509717,80.612222,NO2,39.0,90.0,60.0,2025,11,27,9
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2025-11-27 09:00:00,16.509717,80.612222,SO2,10.0,19.0,14.0,2025,11,27,9
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2025-11-27 09:00:00,16.554731,80.64911,OZONE,57.0,100.0,66.0,2025,11,27,9
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2025-11-27 09:00:00,17.72,83.3,NO2,36.29704855601396,102.24436686766106,62.67153284671533,2025,11,27,9
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2025-11-27 09:00:00,17.72,83.3,CO,36.29704855601396,102.24436686766106,62.67153284671533,2025,11,27,9
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2025-11-27 09:00:00,25.56752,83.966379,PM10,46.0,148.0,118.0,2025,11,27,9
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2025-11-27 09:00:00,25.7808257,84.7446768,PM2.5,25.0,87.0,58.0,2025,11,27,9
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2025-11-27 09:00:00,25.7808257,84.7446768,SO2,19.0,48.0,25.0,2025,11,27,9
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2025-11-27 09:00:00,24.762518,84.982348,PM2.5,31.0,59.0,38.0,2025,11,27,9
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2025-11-27 09:00:00,25.560083,87.553265,PM2.5,63.0,190.0,126.0,2025,11,27,9
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2025-11-27 09:00:00,25.560083,87.553265,PM10,59.0,121.0,99.0,2025,11,27,9
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2025-11-27 09:00:00,27.308328,84.531742,PM2.5,30.0,230.0,67.0,2025,11,27,9
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-11-27 09:00:00,28.7256504,77.2011573,CO,2.0,133.0,115.0,2025,11,27,9
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2025-11-27 09:00:00,28.5512005,77.2735737,PM2.5,199.0,450.0,349.0,2025,11,27,9
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2025-11-27 09:00:00,28.5512005,77.2735737,PM10,160.0,491.0,349.0,2025,11,27,9
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2025-11-27 09:00:00,28.5512005,77.2735737,CO,2.0,161.0,160.0,2025,11,27,9
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2025-11-27 09:00:00,28.5512005,77.2735737,OZONE,12.0,256.0,14.0,2025,11,27,9
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2025-11-27 09:00:00,28.656756,77.227234,PM2.5,164.0,400.0,331.0,2025,11,27,9
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2025-11-27 09:00:00,28.656756,77.227234,OZONE,5.0,98.0,5.0,2025,11,27,9
India,Delhi,Delhi,"DTU, Delhi - CPCB",2025-11-27 09:00:00,28.7500499,77.1112615,SO2,29.0,33.0,30.0,2025,11,27,9
India,Delhi,Delhi,"DTU, Delhi - CPCB",2025-11-27 09:00:00,28.7500499,77.1112615,CO,30.0,126.0,117.0,2025,11,27,9
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2025-11-27 09:00:00,28.498571,77.26484,PM2.5,197.0,435.0,342.0,2025,11,27,9
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2025-11-27 09:00:00,28.498571,77.26484,OZONE,7.0,74.0,13.0,2025,11,27,9
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2025-11-27 09:00:00,21.185571,81.343175,NH3,4.0,4.0,4.0,2025,11,27,9
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2025-11-27 09:00:00,21.185571,81.343175,SO2,7.0,12.0,9.0,2025,11,27,9
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2025-11-27 09:00:00,21.185571,81.343175,CO,21.0,31.0,22.0,2025,11,27,9
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2025-11-27 09:00:00,21.185571,81.343175,OZONE,7.0,13.0,11.0,2025,11,27,9
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2025-11-27 09:00:00,21.224231,81.40835,SO2,24.0,100.0,54.0,2025,11,27,9
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2025-11-27 09:00:00,21.224231,81.40835,OZONE,6.0,31.0,9.0,2025,11,27,9
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",2025-11-27 09:00:00,22.08815,82.13737,NO2,14.0,66.0,23.0,2025,11,27,9
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2025-11-27 09:00:00,22.118125,83.140608,PM2.5,50.0,94.0,63.0,2025,11,27,9
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2025-11-27 09:00:00,22.368195,82.746431,CO,19.0,34.0,27.0,2025,11,27,9
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2025-11-27 09:00:00,26.1209,85.3647,NO2,9.0,21.0,14.0,2025,11,27,9
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2025-11-27 09:00:00,25.586562,85.043586,PM2.5,77.0,301.0,174.0,2025,11,27,9
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2025-11-27 09:00:00,25.586562,85.043586,CO,16.0,165.0,54.0,2025,11,27,9
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2025-11-27 09:00:00,25.586562,85.043586,OZONE,7.0,62.0,7.0,2025,11,27,9
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2025-11-27 09:00:00,25.592539,85.227158,OZONE,8.0,12.0,10.0,2025,11,27,9
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2025-11-27 09:00:00,25.610369,85.132568,PM2.5,59.0,313.0,200.0,2025,11,27,9
India,Bihar,Patna,"Muradpur, Patna - BSPCB",2025-11-27 09:00:00,25.619651,85.147382,PM10,102.0,164.0,131.0,2025,11,27,9
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2025-11-27 09:00:00,21.219665,81.630094,PM10,36.29704855601396,102.24436686766106,62.67153284671533,2025,11,27,9
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2025-11-27 09:00:00,21.219665,81.630094,SO2,36.29704855601396,102.24436686766106,62.67153284671533,2025,11,27,9
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2025-11-27 09:00:00,21.219665,81.630094,CO,36.29704855601396,102.24436686766106,62.67153284671533,2025,11,27,9
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2025-11-27 09:00:00,21.371751,81.664929,NO2,9.0,22.0,15.0,2025,11,27,9
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2025-11-27 09:00:00,21.371751,81.664929,SO2,1.0,11.0,5.0,2025,11,27,9
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2025-11-27 09:00:00,21.371751,81.664929,OZONE,3.0,3.0,3.0,2025,11,27,9
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2025-11-27 09:00:00,22.06631475,83.33820077,PM10,55.0,127.0,87.0,2025,11,27,9
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2025-11-27 09:00:00,22.06631475,83.33820077,NO2,25.0,69.0,38.0,2025,11,27,9
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2025-11-27 09:00:00,22.06631475,83.33820077,CO,21.0,42.0,30.0,2025,11,27,9
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2025-11-27 09:00:00,22.348441,82.549611,NO2,29.0,61.0,46.0,2025,11,27,9
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2025-11-27 09:00:00,22.348441,82.549611,NH3,1.0,2.0,2.0,2025,11,27,9
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2025-11-27 09:00:00,22.348441,82.549611,OZONE,35.0,36.0,35.0,2025,11,27,9
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2025-11-27 09:00:00,22.12665,83.483212,NO2,15.0,40.0,28.0,2025,11,27,9
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2025-11-27 09:00:00,22.12665,83.483212,CO,16.0,34.0,24.0,2025,11,27,9
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2025-11-27 09:00:00,22.1910172,83.5197009,NH3,1.0,2.0,2.0,2025,11,27,9
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2025-11-27 09:00:00,22.1910172,83.5197009,OZONE,9.0,170.0,21.0,2025,11,27,9
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2025-11-27 09:00:00,25.599486,85.113666,NH3,1.0,9.0,5.0,2025,11,27,9
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2025-11-27 09:00:00,25.596727,85.085624,PM2.5,128.0,312.0,251.0,2025,11,27,9
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2025-11-27 09:00:00,25.366336,87.117468,NO2,5.0,7.0,6.0,2025,11,27,9
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2025-11-27 09:00:00,25.366336,87.117468,OZONE,21.0,45.0,22.0,2025,11,27,9
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",2025-11-27 09:00:00,30.719859,76.738637,NH3,5.0,7.0,6.0,2025,11,27,9
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",2025-11-27 09:00:00,21.194815,81.31477,OZONE,3.0,97.0,10.0,2025,11,27,9
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2025-11-27 09:00:00,21.185571,81.343175,PM2.5,51.0,122.0,74.0,2025,11,27,9
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-27 09:00:00,28.647622,77.315809,NO2,52.0,170.0,118.0,2025,11,27,9
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-27 09:00:00,28.647622,77.315809,OZONE,4.0,21.0,18.0,2025,11,27,9
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-27 09:00:00,28.7762,77.051074,NO2,15.0,115.0,58.0,2025,11,27,9
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-11-27 09:00:00,28.7256504,77.2011573,NO2,3.0,153.0,73.0,2025,11,27,9
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2025-11-27 09:00:00,25.892357,86.590325,NO2,6.0,8.0,7.0,2025,11,27,9
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2025-11-27 09:00:00,25.859655,85.77944,NO2,7.0,10.0,9.0,2025,11,27,9
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2025-11-27 09:00:00,24.952822,84.002396,PM2.5,40.0,98.0,60.0,2025,11,27,9
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2025-11-27 09:00:00,28.6514781,77.1473105,NO2,54.0,200.0,119.0,2025,11,27,9
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2025-11-27 09:00:00,28.6514781,77.1473105,CO,34.0,137.0,123.0,2025,11,27,9
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2025-11-27 09:00:00,28.5504249,77.2159377,PM2.5,300.0,398.0,350.0,2025,11,27,9
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2025-11-27 09:00:00,28.710508,77.249485,PM2.5,270.0,422.0,353.0,2025,11,27,9
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2025-11-27 09:00:00,28.710508,77.249485,NO2,22.0,108.0,57.0,2025,11,27,9
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2025-11-27 09:00:00,28.710508,77.249485,SO2,6.0,26.0,12.0,2025,11,27,9
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2025-11-27 09:00:00,28.710508,77.249485,CO,72.0,145.0,119.0,2025,11,27,9
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2025-11-27 09:00:00,28.531346,77.190156,PM10,130.0,234.0,180.0,2025,11,27,9
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2025-11-27 09:00:00,28.58028,77.233829,PM2.5,253.0,439.0,357.0,2025,11,27,9
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2025-11-27 09:00:00,28.58028,77.233829,CO,40.0,175.0,160.0,2025,11,27,9
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",2025-11-27 09:00:00,28.5918245,77.2273074,OZONE,13.0,207.0,16.0,2025,11,27,9
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2025-11-27 09:00:00,28.611281,77.237738,NO2,55.0,198.0,103.0,2025,11,27,9
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2025-11-27 09:00:00,28.611281,77.237738,SO2,19.0,32.0,24.0,2025,11,27,9
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2025-11-27 09:00:00,28.611281,77.237738,CO,38.0,148.0,132.0,2025,11,27,9
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",2025-11-27 09:00:00,28.636429,77.201067,NH3,13.0,43.0,28.0,2025,11,27,9
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2025-11-27 09:00:00,28.674045,77.131023,NH3,4.0,6.0,5.0,2025,11,27,9
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2025-11-27 09:00:00,28.639652,77.146275,NH3,3.0,8.0,5.0,2025,11,27,9
India,Delhi,Delhi,"Pusa, Delhi - IMD",2025-11-27 09:00:00,28.63611,77.173332,PM2.5,197.0,421.0,342.0,2025,11,27,9
India,Delhi,Delhi,"Pusa, Delhi - IMD",2025-11-27 09:00:00,28.63611,77.173332,CO,47.0,178.0,178.0,2025,11,27,9
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2025-11-27 09:00:00,28.563262,77.186937,PM10,171.0,483.0,288.0,2025,11,27,9
India,Delhi,Delhi,"Rohini, Delhi - DPCC",2025-11-27 09:00:00,28.732528,77.11992,PM2.5,277.0,500.0,410.0,2025,11,27,9
India,Delhi,Delhi,"Rohini, Delhi - DPCC",2025-11-27 09:00:00,28.732528,77.11992,OZONE,5.0,304.0,30.0,2025,11,27,9
India,Delhi,Delhi,"Mundka, Delhi - DPCC",2025-11-27 09:00:00,28.684678,77.076574,NH3,9.0,18.0,14.0,2025,11,27,9
India,Delhi,Delhi,"Mundka, Delhi - DPCC",2025-11-27 09:00:00,28.684678,77.076574,CO,22.0,128.0,102.0,2025,11,27,9
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",2025-11-27 09:00:00,28.60909,77.0325413,PM10,171.0,424.0,243.0,2025,11,27,9
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",2025-11-27 09:00:00,28.60909,77.0325413,OZONE,12.0,50.0,12.0,2025,11,27,9
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2025-11-27 09:00:00,28.570173,76.933762,SO2,4.0,43.0,13.0,2025,11,27,9
India,Delhi,Delhi,"Narela, Delhi - DPCC",2025-11-27 09:00:00,28.822836,77.101981,PM2.5,230.0,500.0,393.0,2025,11,27,9
