country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","27-11-2025 09:00:00",26.268249,73.0193853,OZONE,49,151,105
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","27-11-2025 09:00:00",26.215415,73.070156,PM2.5,70,173,95
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","27-11-2025 09:00:00",26.215415,73.070156,PM10,82,148,106
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","27-11-2025 09:00:00",26.215415,73.070156,CO,23,34,26
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","27-11-2025 09:00:00",25.339605,74.618883,NH3,8,13,10
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","27-11-2025 09:00:00",28.194909,76.862296,PM2.5,235,485,359
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","27-11-2025 09:00:00",28.194909,76.862296,PM10,170,471,295
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","27-11-2025 09:00:00",28.194909,76.862296,CO,34,117,103
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","27-11-2025 09:00:00",28.207266,76.829265,NO2,22,154,82
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","27-11-2025 09:00:00",28.207266,76.829265,SO2,17,32,22
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","27-11-2025 09:00:00",26.960669,75.771817,NH3,2,12,6
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","27-11-2025 09:00:00",26.9502929,75.730943,PM2.5,99,219,161
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","27-11-2025 09:00:00",26.9502929,75.730943,OZONE,48,84,79
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","27-11-2025 09:00:00",25.344694,72.626208,NH3,4,6,5
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","27-11-2025 09:00:00",24.588397,76.172782,NO2,43,71,54
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","27-11-2025 09:00:00",25.14389,75.821256,SO2,11,29,14
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","27-11-2025 09:00:00",27.213494,73.734444,PM2.5,70,310,136
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","27-11-2025 09:00:00",27.213494,73.734444,CO,22,61,35
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","27-11-2025 09:00:00",25.771061," 73.340227",NH3,6,12,9
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","27-11-2025 09:00:00",26.253384,72.976571,PM2.5,83,203,113
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","27-11-2025 09:00:00",26.253384,72.976571,NH3,5,7,6
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","27-11-2025 09:00:00",26.506177,77.025989,SO2,4,9,6
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","27-11-2025 09:00:00",25.164090,75.858137,NH3,2,4,3
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","27-11-2025 09:00:00",13.1662,80.2584,CO,15,42,24
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","27-11-2025 09:00:00",13.164544,80.26285,NH3,4,7,7
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","27-11-2025 09:00:00",13.164544,80.26285,SO2,6,16,12
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","27-11-2025 09:00:00",12.9533,80.2357,NH3,3,4,3
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","27-11-2025 09:00:00",12.9533,80.2357,SO2,1,7,3
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","27-11-2025 09:00:00",13.0052189,80.2398125,PM2.5,29,84,48
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","27-11-2025 09:00:00",13.0052189,80.2398125,SO2,13,16,14
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","27-11-2025 09:00:00",10.942451,76.978996,NO2,5,34,18
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","27-11-2025 09:00:00",17.544899,78.486949,NH3,4,6,5
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","27-11-2025 09:00:00",17.544899,78.486949,SO2,8,10,9
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","27-11-2025 09:00:00",17.429398,78.569354,PM10,72,87,82
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","27-11-2025 09:00:00",17.37206,78.50864,PM2.5,46,71,58
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","27-11-2025 09:00:00",17.37206,78.50864,SO2,13,18,16
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","27-11-2025 09:00:00",17.37206,78.50864,CO,28,44,31
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","27-11-2025 09:00:00",17.37206,78.50864,OZONE,10,41,13
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","27-11-2025 09:00:00",17.528544,78.286195,PM10,56,65,60
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","27-11-2025 09:00:00",11.0973603,77.3228673,PM2.5,72,152,101
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","27-11-2025 09:00:00",11.0973603,77.3228673,NO2,7,8,7
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","27-11-2025 09:00:00",9.559382,77.948828,SO2,24,26,26
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","27-11-2025 09:00:00",17.540891,78.358528,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","27-11-2025 09:00:00",17.540891,78.358528,OZONE,46,58,47
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","27-11-2025 09:00:00",17.460103,78.334361,NH3,2,6,4
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","27-11-2025 09:00:00",17.518400,78.278777,PM10,88,154,122
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","27-11-2025 09:00:00",17.518400,78.278777,NO2,7,27,15
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","27-11-2025 09:00:00",17.518400,78.278777,CO,16,66,44
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","27-11-2025 09:00:00",17.5316895,78.218939,PM10,67,138,91
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","27-11-2025 09:00:00",17.5316895,78.218939,SO2,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","27-11-2025 09:00:00",17.5316895,78.218939,CO,22,70,55
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","27-11-2025 09:00:00",17.585705,78.126199,PM2.5,50,95,74
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","27-11-2025 09:00:00",10.798548,79.838212,PM2.5,43,80,54
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","27-11-2025 09:00:00",10.798548,79.838212,SO2,9,12,11
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","27-11-2025 09:00:00",10.798548,79.838212,OZONE,1,1,1
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","27-11-2025 09:00:00",11.258242,77.552761,NO2,7,8,8
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","27-11-2025 09:00:00",10.423417,78.784889,PM2.5,61,199,132
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","27-11-2025 09:00:00",11.679111,78.125052,PM2.5,55,200,96
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","27-11-2025 09:00:00",10.7654824,79.1389968,PM2.5,36,69,57
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","27-11-2025 09:00:00",10.7654824,79.1389968,PM10,45,90,74
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","27-11-2025 09:00:00",8.728442,77.6962,SO2,4,32,9
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","27-11-2025 09:00:00",29.931624,73.864511,SO2,1,9,3
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","27-11-2025 09:00:00",29.931624,73.864511,CO,45,138,62
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","27-11-2025 09:00:00",26.159933,75.780517,NO2,20,107,35
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","27-11-2025 09:00:00",13.0664,"80.2112 ",PM10,58,500,118
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","27-11-2025 09:00:00",13.1662,80.2584,PM2.5,43,97,73
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","27-11-2025 09:00:00",13.1662,80.2584,NH3,1,2,1
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","27-11-2025 09:00:00",11.7637683,79.7499835,OZONE,1,2,2
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","27-11-2025 09:00:00",10.967820,78.080882,SO2,14,16,15
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","27-11-2025 09:00:00",26.4703136,80.3229863,PM2.5,32,240,105
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","27-11-2025 09:00:00",26.4703136,80.3229863,CO,28,64,62
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","27-11-2025 09:00:00",28.2348927,77.8683002,NO2,6,7,6
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","27-11-2025 09:00:00",28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","27-11-2025 09:00:00",26.766433,80.927299,PM2.5,55,353,187
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","27-11-2025 09:00:00",26.868120,81.005119,CO,30,37,31
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","27-11-2025 09:00:00",26.906111,80.948222,PM2.5,66,339,211
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","27-11-2025 09:00:00",26.906111,80.948222,PM10,102,224,155
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","27-11-2025 09:00:00",17.349694,78.451437,OZONE,22,26,23
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","27-11-2025 09:00:00",23.8175497,91.2726974,PM2.5,8,391,74
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","27-11-2025 09:00:00",23.8175497,91.2726974,OZONE,1,6,1
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","27-11-2025 09:00:00",27.23711,78.01936,PM2.5,66,255,113
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","27-11-2025 09:00:00",27.23711,78.01936,NH3,2,2,2
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","27-11-2025 09:00:00",27.23711,78.01936,CO,20,26,22
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","27-11-2025 09:00:00",27.23711,78.01936,OZONE,9,10,10
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","27-11-2025 09:00:00",27.106972,78.000111,PM10,80,456,214
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","27-11-2025 09:00:00",28.999264,77.7590354,CO,1,136,46
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","27-11-2025 09:00:00",28.999264,77.7590354,OZONE,9,160,13
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","27-11-2025 09:00:00",28.9535882,77.7622941,NH3,27,46,35
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","27-11-2025 09:00:00",28.9535882,77.7622941,OZONE,2,182,7
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","27-11-2025 09:00:00",29.063510,77.709723,CO,2,120,45
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","27-11-2025 09:00:00",28.840739,78.697531,PM2.5,145,341,236
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","27-11-2025 09:00:00",28.840739,78.697531,NO2,6,12,10
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","27-11-2025 09:00:00",28.840739,78.697531,NH3,1,4,1
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","27-11-2025 09:00:00",28.557054,77.453663,CO,NA,NA,NA
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","27-11-2025 09:00:00",28.725645,77.749675,NO2,14,103,51
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","27-11-2025 09:00:00",28.725645,77.749675,OZONE,6,54,6
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","27-11-2025 09:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","27-11-2025 09:00:00",25.4547,78.6039,CO,22,106,46
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","27-11-2025 09:00:00",26.428282,80.327067,PM10,40,250,122
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","27-11-2025 09:00:00",26.428282,80.327067,NO2,25,25,25
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.685382,77.453839,SO2,15,31,20
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.6603346,77.3572563,PM2.5,187,404,300
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","27-11-2025 09:00:00",26.730136,83.433859,PM2.5,28,61,47
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","27-11-2025 09:00:00",26.730136,83.433859,CO,5,8,8
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","27-11-2025 09:00:00",28.47272,77.482000,OZONE,4,191,5
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","27-11-2025 09:00:00",27.168897,78.376960,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","27-11-2025 09:00:00",27.1594,78.3953,SO2,22,32,26
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.646233,77.358075,CO,22,190,102
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.646233,77.358075,OZONE,9,193,26
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","27-11-2025 09:00:00",27.106972,78.000111,NH3,6,6,6
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","27-11-2025 09:00:00",27.19865833,78.00598056,PM10,49,133,103
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","27-11-2025 09:00:00",27.19865833,78.00598056,CO,31,117,42
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","27-11-2025 09:00:00",27.169338,78.03582,SO2,12,23,18
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","27-11-2025 09:00:00",26.906111,80.948222,OZONE,10,79,16
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","27-11-2025 09:00:00",26.8458805,80.9365541,NO2,43,53,51
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","27-11-2025 09:00:00",28.999264,77.7590354,PM2.5,100,365,268
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","27-11-2025 09:00:00",28.964949,77.278761,NO2,60,111,85
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","27-11-2025 09:00:00",28.359581,79.414455,PM2.5,8,88,42
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","27-11-2025 09:00:00",23.567923,87.306843,NH3,1,2,2
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","27-11-2025 09:00:00",23.567923,87.306843,SO2,20,29,23
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","27-11-2025 09:00:00",23.567923,87.306843,CO,37,94,56
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","27-11-2025 09:00:00",23.567923,87.306843,OZONE,17,97,45
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","27-11-2025 09:00:00",23.5087640,87.3544400,PM2.5,46,107,79
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","27-11-2025 09:00:00",23.5087640,87.3544400,NH3,8,13,10
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","27-11-2025 09:00:00",23.549395,87.300496,NO2,24,31,26
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","27-11-2025 09:00:00",22.06047,88.109737,NH3,2,3,3
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","27-11-2025 09:00:00",22.06047,88.109737,OZONE,19,31,20
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","27-11-2025 09:00:00",22.629801,88.352017,CO,29,89,44
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","27-11-2025 09:00:00",22.554954,88.292568,PM2.5,70,141,105
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","27-11-2025 09:00:00",22.6025571,88.3105664,PM2.5,87,257,158
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","27-11-2025 09:00:00",22.6025571,88.3105664,NO2,16,109,60
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","27-11-2025 09:00:00",22.6025571,88.3105664,NH3,1,2,2
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","27-11-2025 09:00:00",22.6025571,88.3105664,CO,26,105,49
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","27-11-2025 09:00:00",22.611968,88.347422,PM10,8,156,124
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","27-11-2025 09:00:00",28.569230,77.393848,NH3,8,12,10
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","27-11-2025 09:00:00",28.569230,77.393848,CO,4,167,83
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","27-11-2025 09:00:00",25.494,81.863,PM10,55,261,143
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","27-11-2025 09:00:00","25.44919916 ","81.82735986 ",NO2,5,5,5
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","27-11-2025 09:00:00",23.6979360,86.9443950,PM10,72,156,113
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","27-11-2025 09:00:00",23.6979360,86.9443950,NH3,3,4,3
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","27-11-2025 09:00:00",23.6979360,86.9443950,CO,14,66,40
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","27-11-2025 09:00:00",23.6181830,87.1057180,PM2.5,57,304,186
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","27-11-2025 09:00:00",23.6181830,87.1057180,PM10,52,140,101
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","27-11-2025 09:00:00",28.840739,78.697531,OZONE,3,104,4
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","27-11-2025 09:00:00",28.856664,78.772638,PM10,75,142,101
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","27-11-2025 09:00:00",28.802625,78.753728,PM10,67,189,123
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","27-11-2025 09:00:00",28.802625,78.753728,NO2,29,30,30
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","27-11-2025 09:00:00",30.075911,78.2859547,PM2.5,34,85,58
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","27-11-2025 09:00:00",30.075911,78.2859547,PM10,44,95,68
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","27-11-2025 09:00:00",30.075911,78.2859547,OZONE,4,19,5
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","27-11-2025 09:00:00",23.685297,86.945968,CO,32,78,59
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","27-11-2025 09:00:00",25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","27-11-2025 09:00:00",25.301778,82.996789,CO,18,106,53
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","27-11-2025 09:00:00",25.262326,82.995408,PM2.5,29,208,114
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","27-11-2025 09:00:00",25.262326,82.995408,SO2,27,31,29
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","27-11-2025 09:00:00",29.4723508,77.7194031,NO2,32,131,71
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","27-11-2025 09:00:00",28.6245479,77.3577104,CO,30,108,103
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","27-11-2025 09:00:00",22.5367507,88.3638022,NH3,8,13,9
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","27-11-2025 09:00:00",22.627847,88.380669,PM10,112,140,127
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","27-11-2025 09:00:00",22.5448082,88.3403691,SO2,1,14,9
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","27-11-2025 09:00:00",26.6879226,88.4152495,NO2,14,31,22
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","27-11-2025 09:00:00",26.6879226,88.4152495,OZONE,10,80,14
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","27-11-2025 09:00:00",17.72,83.3,NH3,NA,NA,NA
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","27-11-2025 09:00:00",27.103358,93.679645,PM2.5,36,343,123
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","27-11-2025 09:00:00",27.103358,93.679645,PM10,39,272,107
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","27-11-2025 09:00:00",27.103358,93.679645,NO2,6,6,6
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","27-11-2025 09:00:00",27.103358,93.679645,CO,8,58,15
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","27-11-2025 09:00:00",26.071318,91.87488,NO2,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","27-11-2025 09:00:00",26.071318,91.87488,NH3,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA","27-11-2025 09:00:00",26.2028636,91.70046436,PM10,46,129,95
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","27-11-2025 09:00:00",26.10887,91.589544,PM2.5,42,73,65
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","27-11-2025 09:00:00",26.10887,91.589544,PM10,43,79,72
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","27-11-2025 09:00:00",26.10887,91.589544,NO2,11,41,16
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","27-11-2025 09:00:00",13.67,79.35,NH3,1,1,1
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","27-11-2025 09:00:00",13.615387,79.409230,NO2,14,17,15
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","27-11-2025 09:00:00",16.536107,80.594233,PM2.5,69,200,83
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","27-11-2025 09:00:00",16.536107,80.594233,CO,16,39,38
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","27-11-2025 09:00:00",16.536107,80.594233,OZONE,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","27-11-2025 09:00:00",16.509717,80.612222,PM2.5,35,109,71
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","27-11-2025 09:00:00",16.509717,80.612222,NH3,4,7,6
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","27-11-2025 09:00:00",16.509717,80.612222,CO,26,46,44
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","27-11-2025 09:00:00",16.554731,80.649110,CO,22,46,33
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","27-11-2025 09:00:00",24.75746,84.366208,PM10,64,170,97
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","27-11-2025 09:00:00",25.42742023,86.13886079,NO2,16,34,20
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","27-11-2025 09:00:00",25.42742023,86.13886079,SO2,4,28,9
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","27-11-2025 09:00:00",26.80365,84.51954,SO2,4,40,18
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","27-11-2025 09:00:00",26.80365,84.51954,OZONE,22,23,22
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","27-11-2025 09:00:00",25.251013,86.989001,PM10,52,142,117
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","27-11-2025 09:00:00",25.251013,86.989001,OZONE,12,25,16
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","27-11-2025 09:00:00",14.675886,77.593027,NH3,4,4,4
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","27-11-2025 09:00:00",14.675886,77.593027,OZONE,20,60,36
